route_id,service_id,trip_id,direction_id,shape_id
L253028,everyday,L253028_B_49,1,shape_DJEBEL_ELOUAHCH_ZAAMOUCHE
L253028,everyday,L253028_F_50,0,shape_ZAAMOUCHE_DJEBEL_ELOUAHCH
L253028,everyday,L253028_B_50,1,shape_DJEBEL_ELOUAHCH_ZAAMOUCHE
L253028,everyday,L253028_F_51,0,shape_ZAAMOUCHE_DJEBEL_ELOUAHCH
L253028,everyday,L253028_B_51,1,shape_DJEBEL_ELOUAHCH_ZAAMOUCHE
L253028,everyday,L253028_F_52,0,shape_ZAAMOUCHE_DJEBEL_ELOUAHCH
L253028,everyday,L253028_B_52,1,shape_DJEBEL_ELOUAHCH_ZAAMOUCHE
L253028,everyday,L253028_F_53,0,shape_ZAAMOUCHE_DJEBEL_ELOUAHCH
L253028,everyday,L253028_B_53,1,shape_DJEBEL_ELOUAHCH_ZAAMOUCHE
L253028,everyday,L253028_F_54,0,shape_ZAAMOUCHE_DJEBEL_ELOUAHCH
L253028,everyday,L253028_B_54,1,shape_DJEBEL_ELOUAHCH_ZAAMOUCHE
L253028,everyday,L253028_F_55,0,shape_ZAAMOUCHE_DJEBEL_ELOUAHCH
L253028,everyday,L253028_B_55,1,shape_DJEBEL_ELOUAHCH_ZAAMOUCHE
L253028,everyday,L253028_F_56,0,shape_ZAAMOUCHE_DJEBEL_ELOUAHCH
L253028,everyday,L253028_B_56,1,shape_DJEBEL_ELOUAHCH_ZAAMOUCHE
L253029,everyday,L253029_F_1,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_1,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_2,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_2,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_3,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_3,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_4,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_4,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_5,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_5,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_6,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_6,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_7,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_7,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_8,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_8,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_9,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_9,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_10,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_10,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_11,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_11,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_12,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_12,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_13,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_13,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_14,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_14,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_15,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_15,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_16,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_16,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_17,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_17,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_18,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_18,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_19,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_19,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_20,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_20,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_21,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_21,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_22,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_22,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_23,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_23,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_24,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_24,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_25,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_25,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_26,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_26,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_27,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_27,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_28,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_28,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_29,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_29,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_30,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_30,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_31,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_31,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_32,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_32,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_33,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_33,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_34,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_34,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_35,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_35,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_36,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_36,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_37,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_37,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_38,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_38,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_39,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_39,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_40,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_40,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_41,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_41,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_42,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_42,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_43,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_43,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_44,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_44,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_45,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_45,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_46,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_46,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_47,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_47,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_48,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_48,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_49,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_49,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_50,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_50,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_51,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_51,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_52,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_52,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_53,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_53,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_54,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_54,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_55,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_55,1,shape_KAF_LARBI_ZAAMOUCHE
L253029,everyday,L253029_F_56,0,shape_ZAAMOUCHE_KAF_LARBI
L253029,everyday,L253029_B_56,1,shape_KAF_LARBI_ZAAMOUCHE
L253030,everyday,L253030_F_1,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_1,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_2,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_2,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_3,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_3,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_4,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_4,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_5,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_5,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_6,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_6,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_7,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_7,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_8,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_8,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_9,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_9,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_10,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_10,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_11,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_11,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_12,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_12,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_13,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_13,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_14,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_14,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_15,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_15,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_16,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_16,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_17,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_17,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_18,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_18,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_19,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_19,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_20,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_20,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_21,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_21,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_22,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_22,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_23,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_23,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_24,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_24,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_25,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_25,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_26,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_26,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_27,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_27,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_28,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_28,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_29,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_29,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_30,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_30,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_31,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_31,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_32,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_32,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_33,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_33,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_34,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_34,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_35,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_35,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_36,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_36,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_37,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_37,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_38,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_38,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_39,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_39,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_40,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_40,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_41,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_41,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_42,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_42,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_43,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_43,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_44,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_44,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_45,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_45,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_46,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_46,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_47,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_47,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_48,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_48,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_49,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_49,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_50,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_50,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_51,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_51,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_52,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_52,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_53,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_53,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_54,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_54,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_55,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_55,1,shape_BEKIRA_ZAAMOUCHE
L253030,everyday,L253030_F_56,0,shape_ZAAMOUCHE_BEKIRA
L253030,everyday,L253030_B_56,1,shape_BEKIRA_ZAAMOUCHE
L253031,everyday,L253031_F_1,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_1,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_2,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_2,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_3,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_3,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_4,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_4,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_5,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_5,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_6,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_6,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_7,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_7,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_8,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_8,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_9,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_9,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_10,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_10,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_11,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_11,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_12,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_12,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_13,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_13,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_14,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_14,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_15,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_15,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_16,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_16,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_17,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_17,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_18,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_18,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_19,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_19,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_20,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_20,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_21,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_21,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_22,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_22,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_23,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_23,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_24,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_24,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_25,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_25,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_26,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_26,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_27,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_27,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_28,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_28,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_29,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_29,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_30,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_30,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_31,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_31,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_32,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_32,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_33,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_33,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_34,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_34,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_35,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_35,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_36,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_36,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_37,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_37,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_38,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_38,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_39,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_39,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_40,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_40,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_41,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_41,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_42,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_42,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_43,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_43,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_44,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_44,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_45,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_45,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_46,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_46,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_47,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_47,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_48,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_48,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_49,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_49,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_50,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_50,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_51,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_51,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_52,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_52,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_53,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_53,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_54,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_54,1,shape_BOUMERZOUG_KHEMISTI
L253031,everyday,L253031_F_55,0,shape_KHEMISTI_BOUMERZOUG
L253031,everyday,L253031_B_55,1,shape_BOUMERZOUG_KHEMISTI
